state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
-0.749711968951725,-0.8966820723646984,-1.4629498379530945,-0.9050239974278956,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,-1.2406959008500105,-0.17471975882060206,-1.2403377455869904,-0.11016912903966021,-0.1688273095160996,-0.10916720548939271,0.3033064143961111,-0.5129070066322164,0.30307529296421326,0.05083053065353518,-1.4505838591129556,0.05283064547121299,1.027223078595405
0.8504321516543163,0.7100922196591937,1.3703939411684574,0.5272580036053961,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,0.5622157737145183,-1.9410951368451734,0.5624818656019754,0.761866321542449,2.154484289329303,0.7613013940373371,0.5569600592584748,-1.6332167077282256,0.5580760363513169,1.9192531303434222,-0.6188270591628665,1.9161918554001725,0.2917411607466664
-0.2163305954163779,0.8376139888674391,1.3703939411684574,0.011968927798447784,-0.3503633699717539,1.6812288994199742,1.886699768927866,-0.4235490781530715,-0.8308020420868714,-0.4239460113132664,-0.6874609309922112,0.4372539771392228,-0.6878854556233922,0.3133720303481379,-0.6103252415101302,0.3120224704038991,0.44607385197253724,-0.6188270591628665,0.45212224264784684,1.027223078595405
-0.48302128218405144,0.5825704504509484,-1.4629498379530945,-0.13347556940512634,-0.3503633699717539,1.6812288994199742,1.5894646733898012,0.2713038064887281,-0.8812699100304305,0.2714585675695485,1.4326632275945237,-0.3708544050678737,1.4332840066569421,-0.6408482390327137,-0.2206523019984749,-0.6408753924111356,-0.6677934407143868,0.6288081407622672,-0.6658942929124282,1.027223078595405
0.9171048233462347,0.046979019776317577,-0.04627794839231862,-1.0601647944450414,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,-0.4142843730245142,-0.42705909853839796,-0.41413621386314464,-0.19757602023391185,0.8413081682427711,-0.19764911932353707,0.39993638897121253,1.2406212211702328,0.4014968046722294,1.1646978233404592,-0.20294865918782193,1.1708474983599892,1.7627049964441437
1.4504861968815819,1.3987097733837188,1.3703939411684574,0.4801616902251911,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,-1.5983135753595958,-0.17471975882060206,-1.5978498324785195,-0.39678234407551044,1.3463759071222063,-0.39613510623066184,0.6113143239637752,-0.025815832242647226,0.6117603809251678,-0.38034378363389554,-0.6188270591628665,-0.3863900796902341,0.2917411607466664
-1.2164206707951537,-1.2282386723061365,1.3703939411684574,1.1485137845178055,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,0.013745117009379401,0.38042678855854895,0.014224248470987444,-0.0166643351081293,-0.6738950483955349,-0.015902843003787172,-0.25432864791052906,0.9483665165364912,-0.2561371629866247,0.014899537685106474,-1.034705459137911,0.012901517486399732,-0.44374075710207234
1.1837955101139082,-0.4120993493733659,1.3703939411684574,-1.2035315131171358,-0.3503633699717539,1.6812288994199742,1.886699768927866,0.8790685194693614,-0.7803341741433122,0.8785749694012672,1.0464466955538778,0.6897878465789404,1.0458778423914235,-2.140625015884706,-0.5129070066322164,-2.1395647316948567,-0.021031797949934556,1.0446865407373118,-0.027027610498413526,-1.179222674950811
-1.1497479991032353,-1.6108039799308727,1.3703939411684574,1.2821842033763284,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,0.2731568606089846,-1.1840771176917857,0.27363856875765463,-0.8419472336404767,0.38674720325127926,-0.8409349874813056,0.3616871712247992,1.6302941606818881,0.36123343958052984,-1.0630364193667765,-1.034705459137911,-1.065185890089062,-0.44374075710207234
0.7170868082704795,0.8631183427090882,-0.04627794839231862,0.095080069057633,-0.3503633699717539,-0.5948030041269222,-0.5654897692611682,-0.6848135931365706,-1.4868843253531407,-0.6844501242976307,-0.2788846985228915,1.5484030026739806,-0.27895644793468105,1.523259190653047,1.5815850432429313,1.5243950919711255,0.9491104948634377,-0.20294865918782193,0.9445821224508795,1.027223078595405
