checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
-1.2501727735520796,1.6067487894377102,1.4023664328049212,1.274569334281364,0.931331902423571,-0.6968228222087074,-0.30062028582965833,0.9638148923487405,0.4325045548079586,-0.3181628041708033,0.13018891098082397,1.504391639467011,-0.7660137164963162,-2.3405338291471125,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,1.2559138456235228,-0.2041241452319315
-1.2501727735520796,0.0018582942575768667,1.4023664328049212,-0.977319948901258,-0.9581940184821145,-0.6968228222087074,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,1.0601097037009943,-1.2815188039904164,2.4596646109482774,0.4625006967775733,0.11132727939974847,1.0413152017509348,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
0.34240400804292614,-0.7583529929330125,-1.4249852462372585,0.14862469269005302,-1.01459777731512,1.1898815700531356,-0.30062028582965833,0.07468676287573271,-1.0286594817054149,-0.3181628041708033,0.13018891098082397,-1.2815188039904164,0.5072803601265498,0.4625006967775733,-1.6842740012413542,1.0413152017509348,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
1.138692398840429,-0.7583529929330125,1.4023664328049212,2.400513975872675,-0.7169112723631464,1.8187830341404165,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,1.7805744367494156,0.4625006967775733,-1.6842740012413542,-0.6942101345006231,-1.4855279219163828,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-1.2501727735520796,0.25526205665444,-2.367435805917985,-0.22669018784038397,0.2739843920734818,-0.6968228222087074,1.417209918911246,0.07468676287573271,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,-1.105558803595747,-2.3405338291471125,-1.6842740012413542,1.0413152017509348,0.09482093118615217,2.4992752572684354,-0.7962329609508608,-0.2041241452319315
0.34240400804292614,-0.7583529929330125,-0.48253468655653203,0.14862469269005302,0.026434561639735257,1.8187830341404165,1.417209918911246,-0.8144413665972751,0.4325045548079586,-0.3181628041708033,0.13018891098082397,0.5757548249812018,0.08284900125226106,0.4625006967775733,0.11132727939974847,-0.6942101345006231,1.675169784288687,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
0.34240400804292614,1.775684631035619,1.4023664328049212,-0.6020050683708209,0.5128299387367028,-0.6968228222087074,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,1.6956881649745579,0.4625006967775733,1.9069285600408512,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,-0.7583529929330125,-2.367435805917985,2.025199095342238,-0.6660782551432772,-0.6968228222087074,-0.30062028582965833,-0.8144413665972751,0.4325045548079586,-0.3181628041708033,-0.7997318817393464,-1.2815188039904164,-0.4264686293968853,0.4625006967775733,0.11132727939974847,-0.6942101345006231,-1.4855279219163828,-0.40011599246292784,1.2559138456235228,-0.2041241452319315
-0.45388438275457665,0.25526205665444,-0.48253468655653203,-0.22669018784038397,-0.08846198413120196,-0.0679213581214264,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,-0.511354901171743,0.4625006967775733,1.9069285600408512,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
1.138692398840429,1.2688771062418926,-0.48253468655653203,1.274569334281364,1.995691721883435,1.8187830341404165,-0.30062028582965833,-0.8144413665972751,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,-0.08692354229745439,0.4625006967775733,1.9069285600408512,-0.6942101345006231,-1.4855279219163828,2.4992752572684354,1.2559138456235228,-0.2041241452319315
-0.45388438275457665,-0.7583529929330125,-0.48253468655653203,-0.22669018784038397,-0.8258889051701263,-0.0679213581214264,-1.1595353882001105,0.9638148923487405,-1.0286594817054149,-0.3181628041708033,1.0601097037009943,0.5757548249812018,-0.7660137164963162,-2.3405338291471125,-1.6842740012413542,4.5123658742540504,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,0.0018582942575768667,-0.48253468655653203,2.400513975872675,-0.743372295025544,-0.6968228222087074,1.417209918911246,-0.8144413665972751,-1.0286594817054149,-0.3181628041708033,1.0601097037009943,-0.35288198950460736,0.2526215448019765,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,2.4992752572684354,-0.7962329609508608,-0.2041241452319315
-1.2501727735520796,1.2688771062418926,-0.48253468655653203,-0.977319948901258,-0.02579114098341802,-0.6968228222087074,0.5582948165407938,-0.8144413665972751,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,0.2526215448019765,-2.3405338291471125,1.9069285600408512,-0.6942101345006231,1.675169784288687,2.4992752572684354,1.2559138456235228,-0.2041241452319315
0.34240400804292614,-0.2515454681392863,-0.48253468655653203,-0.22669018784038397,-0.15983711104951143,-0.6968228222087074,-0.30062028582965833,-0.8144413665972751,0.4325045548079586,-0.3181628041708033,-1.7296526744595169,-1.2815188039904164,-0.17180981407231213,0.4625006967775733,0.11132727939974847,-0.6942101345006231,-1.4855279219163828,2.4992752572684354,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,2.282492155829345,0.4599158731241946,1.274569334281364,1.0100186277091219,-0.6968228222087074,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,1.1863705343254116,0.4625006967775733,1.9069285600408512,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-1.2501727735520796,-0.2515454681392863,-1.4249852462372585,-0.22669018784038397,-0.6162897519758711,-0.6968228222087074,-0.30062028582965833,0.9638148923487405,0.4325045548079586,-0.3181628041708033,0.13018891098082397,0.5757548249812018,0.6770529036762651,-2.3405338291471125,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
1.138692398840429,-0.5049492305361494,-0.48253468655653203,-0.22669018784038397,-0.3837112896274285,0.5609801059658546,-0.30062028582965833,-0.8144413665972751,-1.0286594817054149,-0.3181628041708033,1.0601097037009943,0.5757548249812018,-1.3602176189203203,0.4625006967775733,-1.6842740012413542,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-1.2501727735520796,-0.7583529929330125,-0.48253468655653203,-0.977319948901258,-0.8927378045277624,-0.6968228222087074,0.5582948165407938,0.9638148923487405,0.4325045548079586,-0.3181628041708033,-0.7997318817393464,-1.2815188039904164,-0.850899988271174,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
1.138692398840429,-0.7583529929330125,-0.48253468655653203,-0.22669018784038397,-0.5414329115493514,-0.6968228222087074,-0.30062028582965833,0.07468676287573271,0.4325045548079586,-0.3181628041708033,-0.7997318817393464,-1.2815188039904164,-1.0206725318208894,0.4625006967775733,-1.6842740012413542,-0.6942101345006231,-1.4855279219163828,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,1.2688771062418926,-0.48253468655653203,-0.977319948901258,3.8281175412544726,-0.6968228222087074,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,-0.7997318817393464,1.504391639467011,1.7805744367494156,0.4625006967775733,1.9069285600408512,-0.6942101345006231,1.675169784288687,-0.40011599246292784,1.2559138456235228,-0.2041241452319315
0.34240400804292614,-0.9272888345309213,-0.48253468655653203,0.52393957322049,-0.7304899550451662,-0.6968228222087074,-0.30062028582965833,-0.8144413665972751,0.4325045548079586,-0.3181628041708033,-0.7997318817393464,0.5757548249812018,0.08284900125226106,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,1.2559138456235228,-0.2041241452319315
1.138692398840429,0.25526205665444,1.4023664328049212,-0.977319948901258,-0.45299738844081183,-0.6968228222087074,-0.30062028582965833,0.9638148923487405,-1.0286594817054149,-0.3181628041708033,1.0601097037009943,0.5757548249812018,0.08284900125226106,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,1.2559138456235228,-0.2041241452319315
1.138692398840429,0.25526205665444,-0.48253468655653203,-0.6020050683708209,0.0574218118628062,-0.0679213581214264,0.5582948165407938,0.07468676287573271,-1.0286594817054149,-0.3181628041708033,1.0601097037009943,0.5757548249812018,-1.105558803595747,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
1.138692398840429,-0.5049492305361494,-0.48253468655653203,0.52393957322049,-0.7176076150647884,0.5609801059658546,0.5582948165407938,0.9638148923487405,0.4325045548079586,-0.3181628041708033,0.13018891098082397,-0.35288198950460736,-0.002037270522596663,0.4625006967775733,0.11132727939974847,1.0413152017509348,0.09482093118615217,-0.40011599246292784,1.2559138456235228,-0.2041241452319315
-0.45388438275457665,-0.7583529929330125,-0.48253468655653203,-0.977319948901258,-0.8063913095241491,1.1898815700531356,-0.30062028582965833,0.9638148923487405,1.893668591321332,-0.3181628041708033,-1.7296526744595169,-1.2815188039904164,-1.1904450753706048,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,-0.2515454681392863,-0.48253468655653203,-0.22669018784038397,-0.48711818082127195,1.8187830341404165,-1.1595353882001105,0.9638148923487405,-1.0286594817054149,-0.3181628041708033,0.13018891098082397,-1.2815188039904164,-0.7660137164963162,0.4625006967775733,-1.6842740012413542,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-1.2501727735520796,0.25526205665444,0.4599158731241946,-0.977319948901258,0.5385946186974584,-0.6968228222087074,-0.30062028582965833,0.07468676287573271,0.4325045548079586,-0.3181628041708033,1.0601097037009943,1.504391639467011,1.4410293496499846,0.4625006967775733,1.9069285600408512,1.0413152017509348,0.09482093118615217,2.4992752572684354,-0.7962329609508608,-0.2041241452319315
0.34240400804292614,-0.5049492305361494,-0.48253468655653203,0.14862469269005302,-0.3468051264404002,-0.6968228222087074,-1.1595353882001105,-0.8144413665972751,-1.0286594817054149,-0.3181628041708033,0.13018891098082397,-1.2815188039904164,-0.9357862600460317,0.4625006967775733,0.11132727939974847,-0.6942101345006231,-1.4855279219163828,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-1.2501727735520796,-0.7583529929330125,1.4023664328049212,-0.977319948901258,-0.916413456383592,-0.6968228222087074,1.417209918911246,0.9638148923487405,0.4325045548079586,-0.3181628041708033,0.13018891098082397,-0.35288198950460736,-0.08692354229745439,0.4625006967775733,0.11132727939974847,1.0413152017509348,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
1.138692398840429,-0.2515454681392863,1.4023664328049212,0.14862469269005302,-0.7569509777075639,1.1898815700531356,-0.30062028582965833,0.9638148923487405,0.4325045548079586,-0.3181628041708033,0.13018891098082397,-1.2815188039904164,0.8468254472259806,0.4625006967775733,0.11132727939974847,1.0413152017509348,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,0.5086658190513031,1.4023664328049212,0.14862469269005302,-0.279608055731943,0.5609801059658546,-0.30062028582965833,0.9638148923487405,0.4325045548079586,-0.3181628041708033,-0.7997318817393464,-0.35288198950460736,-1.105558803595747,0.4625006967775733,0.11132727939974847,1.0413152017509348,-1.4855279219163828,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
-0.45388438275457665,-0.7583529929330125,1.4023664328049212,-0.977319948901258,-0.46239801491297944,-0.0679213581214264,-1.1595353882001105,0.9638148923487405,0.4325045548079586,-0.3181628041708033,-1.7296526744595169,0.5757548249812018,-0.7660137164963162,0.4625006967775733,0.11132727939974847,-0.6942101345006231,0.09482093118615217,-0.40011599246292784,-0.7962329609508608,-0.2041241452319315
